year,state,month,avg_wind_speed_mph,avg_rainfall_in,max_temperature_f,palmer_hydrological_drought_index,avg_humidity_pct
2001,NE,7,10.5,3.89,88.0,1.11,63
2001,NE,8,10.0,3.55,83.8,-1.0,64
2001,NE,9,13.4,1.57,83.3,-1.31,55
2001,NE,10,12.5,1.97,64.3,2.38,55
2001,NE,11,15.6,0.91,56.9,0.52,62
2001,NE,12,12.5,0.62,37.6,-0.4,69
2002,NE,1,13.1,0.54,35.1,-0.99,64
2002,NE,2,13.7,0.42,35.2,-0.71,73
2002,NE,3,17.0,0.82,49.3,1.97,68
2002,NE,4,15.2,2.37,69.7,1.92,61
2002,NE,5,15.2,4.29,71.9,-0.57,59
2002,NE,6,12.3,5.23,89.0,2.7,58
2002,NE,7,13.2,4.72,87.6,-1.66,61
2002,NE,8,11.9,2.76,91.4,-2.28,68
2002,NE,9,12.5,2.15,76.8,0.07,68
2002,NE,10,14.3,2.34,73.1,2.04,57
2002,NE,11,15.6,0.95,46.8,-1.51,68
2002,NE,12,14.5,0.92,38.6,-1.59,68
2003,NE,1,12.8,0.83,34.0,1.13,70
2003,NE,2,14.7,0.51,35.1,-0.21,73
2003,NE,3,15.2,1.21,55.1,-1.82,60
2003,NE,4,15.9,2.26,64.7,-0.37,57
2003,NE,5,15.0,2.67,74.4,2.17,54
2003,NE,6,13.3,4.07,84.3,0.99,60
2003,NE,7,12.5,5.08,89.6,0.83,61
2003,NE,8,11.1,1.91,83.2,-1.76,56
2003,NE,9,12.4,2.54,84.6,-1.28,57
2003,NE,10,14.7,2.25,63.1,-0.19,56
2003,NE,11,15.7,0.81,46.0,-1.01,58
2003,NE,12,13.4,0.78,34.9,1.19,67
2004,NE,1,14.7,0.32,34.0,0.64,63
2004,NE,2,15.6,0.66,42.2,2.16,74
2004,NE,3,14.6,2.1,51.5,-1.92,59
2004,NE,4,14.4,2.23,59.6,-1.2,61
2004,NE,5,12.9,5.12,79.3,2.46,50
2004,NE,6,11.6,3.49,81.5,-1.89,52
2004,NE,7,10.7,4.96,94.9,-2.03,64
2004,NE,8,11.9,3.03,89.5,1.12,56
2004,NE,9,11.0,2.85,81.4,1.1,54
2004,NE,10,13.3,1.85,73.9,0.43,65
2004,NE,11,15.0,1.09,54.3,0.87,65
2004,NE,12,12.2,0.85,34.8,0.89,74
2005,NE,1,14.0,0.87,31.5,-0.68,63
2005,NE,2,15.0,0.75,36.8,-2.09,60
2005,NE,3,16.5,2.33,52.5,-0.75,61
2005,NE,4,14.9,3.02,64.6,0.81,62
2005,NE,5,13.6,3.78,78.4,1.3,59
2005,NE,6,11.9,5.3,79.7,1.68,55
2005,NE,7,11.1,4.97,93.7,-1.47,67
2005,NE,8,12.2,2.96,88.0,2.41,61
2005,NE,9,13.7,3.9,85.0,2.21,67
2005,NE,10,12.9,1.95,63.4,-1.74,66
2005,NE,11,14.5,1.04,57.4,-1.46,63
2005,NE,12,14.4,0.64,37.8,-0.84,74
2006,NE,1,12.4,0.57,34.9,-0.21,75
2006,NE,2,14.4,0.96,45.9,-2.13,64
2006,NE,3,17.0,1.31,50.5,1.42,67
2006,NE,4,14.3,2.69,60.5,-2.06,59
2006,NE,5,13.9,4.57,80.4,0.64,61
2006,NE,6,13.9,5.33,91.4,2.24,58
2006,NE,7,12.0,3.26,93.5,0.28,63
2006,NE,8,11.8,1.86,91.2,1.84,60
2006,NE,9,12.8,4.04,77.8,-1.92,62
2006,NE,10,13.8,1.77,62.8,-2.58,61
2006,NE,11,14.6,0.98,50.8,-1.58,57
2006,NE,12,13.7,0.68,39.1,2.17,73
2007,NE,1,12.3,0.79,29.0,1.82,67
2007,NE,2,14.7,0.96,38.9,-2.75,60
2007,NE,3,14.7,1.08,48.7,2.01,62
2007,NE,4,14.5,3.2,67.2,-2.27,48
2007,NE,5,14.9,3.73,69.4,-1.63,61
2007,NE,6,12.2,5.98,83.9,0.1,55
2007,NE,7,13.1,1.87,85.9,-0.29,54
2007,NE,8,10.6,3.92,82.0,-1.0,70
2007,NE,9,12.6,4.05,81.5,-2.23,57
2007,NE,10,12.2,2.03,68.2,-0.7,51
2007,NE,11,14.6,1.05,45.8,1.13,60
2007,NE,12,12.4,0.73,42.3,-1.49,60
2008,NE,1,12.5,0.54,35.6,-0.74,73
2008,NE,2,14.9,0.98,46.4,-1.92,71
2008,NE,3,15.9,1.04,46.8,1.67,62
2008,NE,4,16.8,2.0,68.3,0.73,59
2008,NE,5,14.2,2.95,71.4,-0.97,53
2008,NE,6,13.1,2.66,86.2,1.93,58
2008,NE,7,12.9,4.05,94.3,-0.48,56
2008,NE,8,10.1,4.66,82.4,-0.23,70
2008,NE,9,11.1,3.37,83.9,0.74,53
2008,NE,10,13.1,2.55,67.0,-0.37,58
2008,NE,11,13.7,0.54,48.4,-0.81,59
2008,NE,12,12.2,0.38,39.1,0.18,62
2009,NE,1,13.3,0.46,28.8,-0.17,71
2009,NE,2,13.8,0.87,36.6,-2.47,68
2009,NE,3,15.1,1.39,57.0,0.83,57
2009,NE,4,15.5,3.1,65.8,2.51,53
2009,NE,5,13.7,2.31,73.6,1.82,58
2009,NE,6,12.3,3.93,87.6,-0.71,65
2009,NE,7,13.3,3.78,88.6,-1.95,57
2009,NE,8,12.7,2.73,88.7,1.18,67
2009,NE,9,12.4,2.94,76.0,2.17,54
2009,NE,10,12.7,2.0,74.5,1.38,59
2009,NE,11,12.7,0.94,47.7,-0.16,67
2009,NE,12,14.0,0.34,38.9,0.55,68
2010,NE,1,13.2,0.59,31.0,1.27,76
2010,NE,2,13.5,0.58,45.3,0.55,74
2010,NE,3,15.2,2.12,45.9,-0.64,58
2010,NE,4,16.4,3.96,62.7,1.52,56
2010,NE,5,15.3,2.45,80.5,1.52,64
2010,NE,6,12.1,2.82,82.8,1.57,59
2010,NE,7,10.5,4.42,87.9,-2.21,55
2010,NE,8,10.5,2.51,82.2,0.45,61
2010,NE,9,13.5,1.82,84.1,1.91,58
2010,NE,10,12.1,2.19,66.0,-1.02,65
2010,NE,11,14.6,0.71,55.8,-1.73,63
2010,NE,12,14.7,0.66,43.2,-1.53,62
2011,NE,1,14.8,0.64,29.0,-0.55,72
2011,NE,2,15.6,0.99,39.6,-2.43,72
2011,NE,3,14.7,1.99,49.2,-0.07,68
2011,NE,4,15.1,1.52,69.3,1.84,51
2011,NE,5,14.5,3.85,79.2,-0.22,62
2011,NE,6,13.1,5.99,84.4,-0.87,62
2011,NE,7,12.6,3.02,95.5,-1.16,55
2011,NE,8,11.2,2.02,89.1,1.84,69
2011,NE,9,12.2,1.94,75.6,1.68,57
2011,NE,10,14.5,1.39,71.7,-1.32,60
2011,NE,11,14.7,0.58,50.9,-2.54,66
2011,NE,12,12.1,0.57,38.9,-0.3,63
2012,NE,1,13.0,0.71,34.2,1.47,68
2012,NE,2,14.8,0.76,35.6,-0.78,75
2012,NE,3,16.2,1.42,51.2,-2.31,55
2012,NE,4,15.4,2.28,62.9,-1.71,58
2012,NE,5,14.8,6.08,72.5,0.0,54
2012,NE,6,12.7,4.86,84.2,-1.86,54
2012,NE,7,10.8,2.75,87.7,2.39,55
2012,NE,8,11.3,4.18,84.2,-1.91,57
2012,NE,9,11.5,3.76,85.0,-0.74,54
2012,NE,10,14.1,2.0,68.7,1.13,54
2012,NE,11,15.5,1.34,54.1,-0.04,72
2012,NE,12,13.9,0.42,43.6,-1.91,68
2013,NE,1,12.6,0.92,33.9,0.86,69
2013,NE,2,14.5,0.34,36.9,-2.33,60
2013,NE,3,16.5,1.31,47.3,-1.58,66
2013,NE,4,14.8,3.35,69.0,2.42,62
2013,NE,5,14.0,3.52,69.5,1.78,62
2013,NE,6,13.9,5.54,83.5,-1.71,53
2013,NE,7,12.6,1.74,96.4,1.68,67
2013,NE,8,11.5,2.23,84.2,2.04,65
2013,NE,9,12.4,2.5,77.5,1.56,55
2013,NE,10,12.0,1.62,67.9,2.05,58
2013,NE,11,13.0,0.61,46.7,-1.64,57
2013,NE,12,13.5,0.65,36.5,-0.94,64
2014,NE,1,15.1,0.35,35.8,1.29,63
2014,NE,2,14.4,0.7,41.6,1.65,66
2014,NE,3,15.0,2.3,49.3,1.09,61
2014,NE,4,14.5,2.69,65.8,-1.39,61
2014,NE,5,13.9,2.84,68.9,1.42,54
2014,NE,6,12.7,3.65,81.4,-0.6,55
2014,NE,7,13.5,3.0,93.9,-2.05,57
2014,NE,8,11.8,3.75,85.9,2.13,66
2014,NE,9,11.7,2.28,74.9,-2.12,69
2014,NE,10,12.4,1.85,66.8,-2.58,66
2014,NE,11,14.5,0.68,54.8,-2.08,71
2014,NE,12,14.9,0.98,32.0,-1.18,61
2015,NE,1,13.9,0.58,34.8,1.18,72
2015,NE,2,15.3,0.77,40.7,-1.58,70
2015,NE,3,16.5,1.43,49.4,0.98,61
2015,NE,4,16.1,2.12,61.2,-2.05,49
2015,NE,5,14.5,4.76,77.0,0.63,60
2015,NE,6,12.1,4.07,85.7,-2.3,61
2015,NE,7,11.0,2.24,91.8,-0.47,54
2015,NE,8,11.1,3.42,90.9,0.29,57
2015,NE,9,12.1,3.15,79.4,0.08,67
2015,NE,10,12.5,1.32,69.6,1.69,53
2015,NE,11,14.7,1.47,55.4,-1.8,70
2015,NE,12,13.4,0.98,41.0,-1.99,70
1992,NH,1,11.0,4.63,36.1,0.3,67
1992,NH,2,10.8,3.36,37.9,2.08,71
1992,NH,3,12.6,3.93,38.5,2.27,64
1992,NH,4,11.5,5.04,58.5,0.53,50
1992,NH,5,10.2,5.49,64.0,-1.39,69
1992,NH,6,8.5,5.08,71.4,1.58,65
1992,NH,7,7.4,4.92,85.9,0.99,61
1992,NH,8,8.7,4.12,74.4,-0.29,77
1992,NH,9,10.4,3.55,70.0,1.09,64
1992,NH,10,10.5,2.39,65.2,-1.34,66
1992,NH,11,12.0,6.53,52.8,-0.55,71
1992,NH,12,9.0,5.81,39.2,0.22,75
1993,NH,1,11.6,3.95,28.3,-2.43,75
1993,NH,2,10.1,2.95,40.1,-0.43,62
1993,NH,3,13.6,4.54,46.6,-1.16,60
1993,NH,4,10.7,5.72,55.4,1.15,56
1993,NH,5,11.2,5.15,64.8,1.65,57
1993,NH,6,7.6,3.98,79.1,2.39,69
1993,NH,7,8.9,5.72,85.3,0.86,63
1993,NH,8,8.7,4.17,74.8,1.63,69
1993,NH,9,10.0,3.73,67.3,-0.5,75
1993,NH,10,9.6,4.33,57.9,1.99,72
1993,NH,11,10.6,3.05,51.9,0.71,79
1993,NH,12,11.9,5.93,40.0,-0.52,79
1994,NH,1,9.6,4.58,35.1,-1.66,65
1994,NH,2,10.0,2.62,38.5,0.83,57
1994,NH,3,12.0,3.69,43.7,-1.73,64
1994,NH,4,12.3,5.29,58.2,-1.31,52
1994,NH,5,10.6,2.68,70.5,-0.61,70
1994,NH,6,10.5,3.76,78.9,-2.04,70
1994,NH,7,9.3,3.64,83.6,1.17,75
1994,NH,8,8.8,4.72,79.7,-2.12,76
1994,NH,9,9.2,3.65,71.0,1.05,67
1994,NH,10,9.9,4.91,55.6,0.01,75
1994,NH,11,11.8,2.96,52.5,1.37,66
1994,NH,12,11.1,5.54,39.7,-0.7,74
1995,NH,1,10.1,5.01,37.6,-0.18,61
1995,NH,2,11.1,1.67,31.7,0.02,57
1995,NH,3,10.8,2.79,49.2,0.99,60
1995,NH,4,9.9,1.97,51.2,2.39,55
1995,NH,5,10.5,4.69,64.6,2.24,56
1995,NH,6,9.1,4.63,72.7,-0.52,67
1995,NH,7,7.6,3.67,85.8,-1.69,76
1995,NH,8,8.7,2.74,79.1,0.26,62
1995,NH,9,9.8,3.65,67.5,0.87,69
1995,NH,10,9.0,4.0,62.2,2.17,64
1995,NH,11,9.9,2.48,54.6,1.33,75
1995,NH,12,9.4,5.47,30.8,1.89,75
1996,NH,1,10.8,3.3,27.2,1.62,74
1996,NH,2,9.6,3.34,36.9,2.16,65
1996,NH,3,12.2,1.97,42.8,-1.85,56
1996,NH,4,11.6,3.02,52.6,-0.97,50
1996,NH,5,9.7,3.6,71.9,0.6,65
1996,NH,6,9.3,4.53,75.0,1.05,73
1996,NH,7,6.8,2.72,78.2,0.44,68
1996,NH,8,8.3,3.91,76.0,1.47,71
1996,NH,9,10.0,3.55,73.6,-2.28,71
1996,NH,10,10.3,4.83,56.3,0.59,69
1996,NH,11,11.0,4.23,50.2,0.97,70
1996,NH,12,10.2,3.13,40.8,0.78,77
1997,NH,1,11.4,5.03,27.2,1.16,75
1997,NH,2,11.5,1.65,35.6,-0.75,69
1997,NH,3,11.7,5.26,45.8,1.92,63
1997,NH,4,11.2,3.66,62.8,2.33,62
1997,NH,5,10.1,2.74,73.2,-0.95,59
1997,NH,6,8.9,4.49,81.0,-1.8,65
1997,NH,7,8.7,2.3,78.5,-0.68,63
1997,NH,8,9.2,2.95,83.5,0.85,64
1997,NH,9,7.7,4.24,76.0,2.58,76
1997,NH,10,10.7,4.2,57.3,1.75,70
1997,NH,11,11.5,5.25,52.1,0.23,76
1997,NH,12,9.1,5.67,42.1,-0.29,68
1998,NH,1,10.7,3.14,34.0,2.31,75
1998,NH,2,12.4,2.02,32.6,0.37,58
1998,NH,3,11.5,2.39,44.0,-1.61,56
1998,NH,4,10.7,2.65,61.0,0.94,53
1998,NH,5,8.4,2.78,69.8,2.37,68
1998,NH,6,7.5,4.26,77.5,-1.66,71
1998,NH,7,7.8,3.14,84.1,-1.28,72
1998,NH,8,8.6,5.67,80.9,0.24,72
1998,NH,9,8.4,2.1,75.7,-1.56,78
1998,NH,10,10.4,5.85,56.0,-1.35,72
1998,NH,11,10.3,2.47,51.0,-1.88,71
1998,NH,12,9.3,5.57,33.3,-1.72,74
1999,NH,1,11.6,4.22,31.1,1.11,64
1999,NH,2,10.7,2.76,33.9,-2.15,57
1999,NH,3,11.6,2.2,46.3,-0.04,54
1999,NH,4,9.8,2.26,61.7,0.38,52
1999,NH,5,9.1,5.45,72.8,-0.3,63
1999,NH,6,8.7,1.99,75.7,1.3,64
1999,NH,7,9.6,4.01,81.3,1.0,71
1999,NH,8,7.1,5.57,77.1,1.83,68
1999,NH,9,8.4,3.73,67.8,2.25,69
1999,NH,10,9.5,3.77,60.2,-2.17,74
1999,NH,11,12.4,3.07,43.4,0.66,66
1999,NH,12,10.8,5.44,31.2,0.03,73
2000,NH,1,11.4,2.2,31.4,-1.44,75
2000,NH,2,11.1,1.96,31.3,-1.37,69
2000,NH,3,12.0,2.63,45.2,0.85,61
2000,NH,4,11.5,5.54,55.3,-0.35,62
2000,NH,5,9.3,2.41,69.0,-1.05,69
2000,NH,6,10.1,2.46,72.0,0.5,75
2000,NH,7,7.3,5.68,86.9,-1.18,73
2000,NH,8,7.4,5.15,78.2,0.27,73
2000,NH,9,7.7,5.26,71.8,1.53,63
2000,NH,10,10.6,6.46,62.4,0.02,76
2000,NH,11,12.1,6.77,53.6,0.36,68
2000,NH,12,9.1,2.45,32.2,-0.36,66
2001,NH,1,10.5,2.96,31.5,1.77,66
2001,NH,2,10.2,3.84,30.9,-1.71,60
2001,NH,3,12.5,2.43,41.5,-2.45,59
2001,NH,4,10.9,3.36,60.0,0.71,52
2001,NH,5,9.6,4.46,65.8,2.07,56
2001,NH,6,8.8,2.08,81.0,-1.35,71
2001,NH,7,8.6,3.3,84.8,-0.93,62
2001,NH,8,9.5,5.3,77.1,0.03,67
2001,NH,9,9.0,3.86,71.0,2.23,70
2001,NH,10,11.2,4.09,62.7,2.6,70
2001,NH,11,10.6,3.17,47.1,-2.25,70
2001,NH,12,11.1,2.04,36.2,0.6,70
2002,NH,1,9.3,4.97,30.6,-0.55,70
2002,NH,2,11.5,2.97,34.0,-0.01,57
2002,NH,3,12.7,1.86,44.1,2.29,56
2002,NH,4,12.3,4.59,59.0,1.31,55
2002,NH,5,8.7,2.57,72.4,2.47,61
2002,NH,6,8.8,3.92,73.7,1.15,73
2002,NH,7,7.8,4.24,78.5,2.6,62
2002,NH,8,7.0,4.75,83.6,-0.04,76
2002,NH,9,9.7,1.9,68.5,-1.94,62
2002,NH,10,10.1,3.04,67.3,1.44,71
2002,NH,11,10.4,6.02,54.4,0.9,66
2002,NH,12,9.6,3.7,34.0,-0.39,71
2003,NH,1,9.9,1.96,32.7,1.67,70
2003,NH,2,11.9,2.62,39.8,-2.12,57
2003,NH,3,10.7,2.8,38.9,0.5,62
2003,NH,4,10.6,3.0,62.3,1.14,50
2003,NH,5,10.8,2.26,64.0,-1.4,55
2003,NH,6,8.9,3.26,79.1,0.85,71
2003,NH,7,6.8,3.27,77.0,0.1,61
2003,NH,8,7.9,5.55,85.6,1.47,76
2003,NH,9,9.1,2.29,69.7,-0.15,75
2003,NH,10,11.4,4.76,58.2,0.51,71
2003,NH,11,10.0,3.9,52.9,2.1,70
2003,NH,12,11.0,2.04,39.2,1.53,74
2004,NH,1,10.4,4.52,33.0,2.43,64
2004,NH,2,11.9,2.4,41.3,2.19,56
2004,NH,3,12.0,1.92,44.1,-2.23,67
2004,NH,4,11.7,3.21,53.8,1.14,61
2004,NH,5,11.1,2.9,69.9,-1.9,62
2004,NH,6,8.5,2.36,72.8,-1.28,68
2004,NH,7,8.5,4.34,78.3,1.62,71
2004,NH,8,7.6,5.1,76.6,-1.87,68
2004,NH,9,8.4,2.29,66.5,-0.18,68
2004,NH,10,9.3,2.97,58.2,1.49,70
2004,NH,11,12.3,4.03,54.5,0.68,74
2004,NH,12,11.5,3.87,33.3,1.23,69
2005,NH,1,10.6,4.77,37.7,-2.31,73
2005,NH,2,12.3,3.08,37.4,2.27,65
2005,NH,3,13.4,2.3,40.5,-1.18,67
2005,NH,4,10.3,3.09,57.1,-0.49,53
2005,NH,5,11.0,3.08,71.1,0.96,58
2005,NH,6,9.2,5.48,80.2,-0.21,67
2005,NH,7,9.3,3.09,80.9,1.73,62
2005,NH,8,8.4,4.53,77.2,1.46,70
2005,NH,9,10.2,4.25,69.5,1.57,73
2005,NH,10,9.9,5.01,56.5,-1.58,62
2005,NH,11,12.5,5.71,49.3,-1.41,68
2005,NH,12,11.1,5.0,33.3,0.5,67
2006,NH,1,9.6,2.6,33.7,1.68,66
2006,NH,2,11.8,1.89,34.8,-1.41,63
2006,NH,3,11.5,2.53,46.2,0.39,53
2006,NH,4,10.3,5.69,59.8,-2.12,55
2006,NH,5,9.5,3.85,66.0,-2.23,66
2006,NH,6,10.4,5.03,80.5,2.53,63
2006,NH,7,9.1,4.48,88.3,1.91,72
2006,NH,8,9.6,3.43,74.9,-0.23,67
2006,NH,9,8.8,5.17,67.1,-1.45,73
2006,NH,10,9.2,5.76,64.7,-2.09,74
2006,NH,11,9.9,4.18,53.7,-1.1,78
2006,NH,12,11.6,5.26,40.1,0.01,68
2007,NH,1,11.8,2.51,35.2,-0.71,71
2007,NH,2,11.7,2.05,30.0,-1.44,57
2007,NH,3,11.8,2.81,46.0,0.97,62
2007,NH,4,10.0,3.44,62.3,-2.38,60
2007,NH,5,9.8,5.21,73.9,1.37,63
2007,NH,6,8.1,4.32,72.8,2.42,63
2007,NH,7,8.0,3.65,80.3,0.59,64
2007,NH,8,7.5,4.1,84.4,-0.76,68
2007,NH,9,9.7,2.81,77.6,-1.7,67
2007,NH,10,8.9,2.76,61.2,1.56,62
2007,NH,11,9.9,3.34,44.4,-0.99,67
2007,NH,12,11.1,3.08,37.5,1.15,72
2008,NH,1,11.1,1.87,29.1,1.15,62
2008,NH,2,11.6,2.28,32.4,0.09,69
2008,NH,3,13.3,2.88,47.2,-1.0,67
2008,NH,4,11.0,4.27,56.2,2.28,50
2008,NH,5,8.4,2.36,63.1,-0.66,68
2008,NH,6,9.3,3.73,77.9,0.68,71
2008,NH,7,9.5,5.34,83.9,-1.6,67
2008,NH,8,6.8,3.17,79.4,-1.04,78
2008,NH,9,9.9,2.78,77.0,-0.5,74
2008,NH,10,10.8,6.03,57.4,0.99,72
2008,NH,11,11.9,5.67,49.5,-0.37,76
2008,NH,12,11.0,5.78,39.8,0.03,72
2009,NH,1,9.4,3.55,29.5,-1.36,69
2009,NH,2,11.0,3.9,32.3,2.18,62
2009,NH,3,13.1,3.01,41.4,1.91,65
2009,NH,4,9.7,3.02,56.4,0.2,53
2009,NH,5,11.1,3.76,69.8,-1.48,55
2009,NH,6,8.6,5.47,77.2,1.87,59
2009,NH,7,6.8,5.84,81.6,1.61,69
2009,NH,8,8.1,4.37,77.2,1.55,65
2009,NH,9,8.4,4.6,72.0,-1.67,75
2009,NH,10,11.1,6.18,55.9,2.58,62
2009,NH,11,10.9,6.65,49.5,1.34,79
2009,NH,12,9.2,5.5,34.3,1.88,78
2010,NH,1,9.4,2.45,27.3,-2.13,69
2010,NH,2,11.5,2.55,38.4,1.61,57
2010,NH,3,13.3,2.2,48.8,-1.8,56
2010,NH,4,9.6,4.8,63.6,-0.14,51
2010,NH,5,11.2,5.74,64.7,-0.88,66
2010,NH,6,7.6,4.95,78.7,1.22,61
2010,NH,7,7.9,3.77,79.3,0.47,61
2010,NH,8,7.4,5.63,79.5,1.01,72
2010,NH,9,7.8,4.51,76.4,-1.88,68
2010,NH,10,10.1,6.5,60.4,1.74,62
2010,NH,11,9.7,2.96,45.6,2.5,81
2010,NH,12,10.3,3.96,38.8,-0.15,79
2011,NH,1,10.2,3.47,33.4,1.09,65
2011,NH,2,11.0,2.58,32.6,-2.51,66
2011,NH,3,13.0,3.08,46.6,-1.64,61
2011,NH,4,9.5,2.52,60.6,-1.68,55
2011,NH,5,10.0,2.91,66.1,-0.85,64
2011,NH,6,10.0,2.15,81.8,-0.3,69
2011,NH,7,8.6,5.45,87.3,-0.71,75
2011,NH,8,7.4,4.45,84.5,0.96,70
2011,NH,9,9.9,3.89,77.2,0.92,67
2011,NH,10,9.3,4.07,61.5,0.84,70
2011,NH,11,12.2,4.71,51.7,2.41,70
2011,NH,12,9.7,2.07,38.8,-1.02,68
2012,NH,1,10.8,2.73,28.9,0.54,64
2012,NH,2,9.7,3.28,36.4,1.66,58
2012,NH,3,10.9,2.43,48.1,-0.98,63
2012,NH,4,9.9,3.14,60.7,-1.91,65
2012,NH,5,9.8,5.05,71.9,2.49,68
2012,NH,6,9.4,3.36,73.4,0.03,65
2012,NH,7,7.3,3.51,82.4,-0.12,74
2012,NH,8,7.6,2.11,84.3,-1.16,73
2012,NH,9,10.6,4.07,74.8,-0.73,78
2012,NH,10,10.9,5.09,61.1,0.22,76
2012,NH,11,11.6,4.74,47.6,-0.3,76
2012,NH,12,9.2,2.83,42.5,1.15,69
2013,NH,1,11.1,2.15,36.0,-1.82,60
2013,NH,2,10.9,3.08,41.3,-0.94,57
2013,NH,3,13.4,3.35,50.1,-1.09,55
2013,NH,4,11.5,2.35,60.0,-1.41,62
2013,NH,5,10.3,3.52,65.0,2.56,57
2013,NH,6,10.2,3.5,74.3,2.55,62
2013,NH,7,7.4,5.82,84.6,-0.67,61
2013,NH,8,7.2,4.82,80.1,-2.14,70
2013,NH,9,9.9,4.13,75.3,0.87,71
2013,NH,10,10.2,2.82,65.2,-0.77,72
2013,NH,11,9.7,5.94,46.0,-0.99,68
2013,NH,12,9.5,2.18,42.6,-0.13,70
2014,NH,1,9.3,2.37,33.4,1.01,75
2014,NH,2,10.1,4.43,37.1,0.35,68
2014,NH,3,11.1,5.26,44.6,0.77,58
2014,NH,4,10.2,2.48,56.8,0.2,51
2014,NH,5,10.0,5.58,69.0,-1.98,63
2014,NH,6,8.7,2.2,73.6,-1.85,73
2014,NH,7,9.5,3.13,84.6,0.97,62
2014,NH,8,9.4,4.13,85.6,1.75,72
2014,NH,9,9.3,3.39,78.1,-1.8,69
2014,NH,10,11.6,5.48,62.5,0.19,70
2014,NH,11,12.1,5.39,54.2,1.99,75
2014,NH,12,10.1,4.13,36.8,1.26,73
2015,NH,1,10.9,4.91,31.6,-2.1,71
2015,NH,2,10.2,3.36,41.5,-2.02,60
2015,NH,3,12.2,2.33,43.0,-1.31,63
2015,NH,4,12.2,2.83,61.3,-1.17,52
2015,NH,5,11.2,2.62,68.3,-0.93,70
2015,NH,6,9.5,2.66,83.0,-1.07,60
2015,NH,7,7.9,2.88,86.9,1.36,75
2015,NH,8,8.8,3.63,85.8,1.02,63
2015,NH,9,9.5,5.13,68.8,2.41,70
2015,NH,10,9.5,5.1,67.2,1.08,63
2015,NH,11,12.4,6.19,44.3,-0.15,73
2015,NH,12,9.4,2.06,33.3,1.36,76
1992,NJ,1,13.9,2.03,43.3,-1.25,58
1992,NJ,2,13.8,4.8,39.2,2.28,54
1992,NJ,3,15.5,4.42,53.5,-1.81,49
1992,NJ,4,13.9,2.27,58.3,0.48,51
1992,NJ,5,10.2,3.11,75.0,-1.48,60
1992,NJ,6,9.8,3.92,81.1,1.75,61
1992,NJ,7,8.8,3.94,91.3,-1.68,75
1992,NJ,8,8.2,6.38,84.8,1.86,67
1992,NJ,9,10.7,5.55,76.6,0.14,66
1992,NJ,10,11.1,2.72,67.6,0.76,66
1992,NJ,11,13.5,2.74,62.0,-1.96,67
1992,NJ,12,11.2,3.56,41.7,-2.1,69
1993,NJ,1,12.2,5.07,36.4,-2.13,73
1993,NJ,2,13.1,4.05,40.0,-1.52,66
1993,NJ,3,14.7,4.47,50.5,0.38,52
1993,NJ,4,13.9,6.14,64.5,0.34,48
1993,NJ,5,11.5,2.22,75.9,1.18,67
1993,NJ,6,9.9,3.24,77.1,0.18,59
1993,NJ,7,10.3,3.81,87.7,2.48,67
1993,NJ,8,9.0,5.61,85.5,-1.4,63
1993,NJ,9,10.7,5.43,77.8,-0.19,69
1993,NJ,10,12.2,4.99,66.2,2.19,61
1993,NJ,11,11.7,4.89,62.0,0.1,76
1993,NJ,12,11.4,2.21,44.0,-0.63,64
1994,NJ,1,13.8,4.62,43.0,-1.15,68
1994,NJ,2,14.0,2.06,39.3,0.6,68
1994,NJ,3,12.9,3.5,52.5,-0.71,52
1994,NJ,4,11.8,2.61,59.5,2.07,55
1994,NJ,5,11.1,2.87,69.1,-1.44,61
1994,NJ,6,9.7,4.42,83.9,-1.14,63
1994,NJ,7,9.5,3.78,82.6,2.55,64
1994,NJ,8,9.4,2.51,80.1,-2.06,69
1994,NJ,9,10.0,5.25,81.8,2.46,65
1994,NJ,10,10.7,2.44,64.0,-2.01,62
1994,NJ,11,13.1,5.27,56.5,1.38,78
1994,NJ,12,12.8,4.56,39.1,0.27,70
1995,NJ,1,12.7,3.6,42.8,1.45,60
1995,NJ,2,14.2,2.71,43.7,-1.69,57
1995,NJ,3,14.2,4.62,52.1,2.15,50
1995,NJ,4,13.0,4.62,63.4,-1.83,54
1995,NJ,5,12.0,3.55,71.8,-0.82,65
1995,NJ,6,10.4,2.13,81.3,-1.9,69
1995,NJ,7,10.3,5.54,86.2,0.47,73
1995,NJ,8,8.1,5.69,89.1,1.35,66
1995,NJ,9,10.0,3.87,81.4,0.13,65
1995,NJ,10,10.3,2.92,65.8,-0.39,76
1995,NJ,11,13.7,5.68,57.0,-2.28,72
1995,NJ,12,14.0,3.21,48.3,0.14,71
1996,NJ,1,12.3,5.08,43.7,2.39,61
1996,NJ,2,11.8,2.23,40.1,-0.01,69
1996,NJ,3,15.0,3.04,47.2,-2.05,52
1996,NJ,4,11.6,3.11,62.8,-0.97,60
1996,NJ,5,11.5,3.07,74.9,-0.7,59
1996,NJ,6,10.2,5.35,77.8,1.88,72
1996,NJ,7,10.4,3.65,82.1,2.58,63
1996,NJ,8,9.9,3.72,89.0,-0.36,77
1996,NJ,9,11.7,3.38,80.5,-0.75,71
1996,NJ,10,10.6,5.23,69.4,2.15,75
1996,NJ,11,11.3,3.53,54.5,2.04,78
1996,NJ,12,13.7,3.51,44.5,-0.51,67
1997,NJ,1,12.3,2.1,44.5,-2.16,71
1997,NJ,2,12.3,4.6,42.9,-2.25,60
